id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
23,About the reinforcement-learning category,About the reinforcement-learning category,about-the-reinforcement-learning-category,7,2,7,,2017-01-14T16:59:32.627Z,2020-06-16T08:36:19.732Z,True,2020-06-16T08:36:19.732Z,regular,False,True,,"A section to discuss RL implementations, research, problems",True,False,False,,,1587,2,False,cruzas,6,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 1, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1911, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 2675, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1761, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 26546, 'primary_group_id': None}]"
97574,How to decide the batch dimension in batch training with GCN?,How to decide the batch dimension in batch training with GCN?,how-to-decide-the-batch-dimension-in-batch-training-with-gcn,1,0,1,,2020-09-26T20:40:51.865Z,2020-09-26T20:40:52.010Z,True,2020-09-26T20:40:52.010Z,regular,False,False,,,True,False,False,,,23,0,False,Jingyang_Zhang,6,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 36773, 'primary_group_id': None}]"
45778,Best practice to share CUDA tensors across multiprocess,Best practice to share CUDA tensors across multiprocess,best-practice-to-share-cuda-tensors-across-multiprocess,2,0,2,,2019-05-21T08:10:58.897Z,2020-09-25T00:18:19.214Z,True,2020-09-25T00:18:19.214Z,regular,False,False,,,True,False,False,,,306,0,False,lkc,6,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11249, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 36848, 'primary_group_id': None}]"
14403,DQN with LSTMCell,DQN with LSTMCell,dqn-with-lstmcell,11,7,11,,2018-03-05T17:18:19.221Z,2020-09-23T15:36:29.774Z,True,2020-09-23T15:36:29.774Z,regular,False,False,,,True,False,False,,,1784,0,False,adarsh_pandey,6,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6646, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 2864, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10506, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24986, 'primary_group_id': None}]"
97168,Generalisation of Deep RL,Generalisation of Deep RL,generalisation-of-deep-rl,1,0,1,,2020-09-22T20:51:32.423Z,2020-09-22T20:51:32.488Z,True,2020-09-22T20:51:32.488Z,regular,False,False,,,True,False,False,,,15,0,False,ar795,6,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 33993, 'primary_group_id': None}]"
97155,Reproducibility in multiagent environments,Reproducibility in multiagent environments,reproducibility-in-multiagent-environments,1,0,1,,2020-09-22T17:21:15.535Z,2020-09-22T17:21:15.612Z,True,2020-09-22T17:21:15.612Z,regular,False,False,,,True,False,False,,,17,0,False,Kimonili,6,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 35596, 'primary_group_id': None}]"
96902,Deep q network not learning and step not stepping towards target,Deep q network not learning and step not stepping towards target,deep-q-network-not-learning-and-step-not-stepping-towards-target,1,0,1,,2020-09-20T07:17:02.771Z,2020-09-20T07:17:02.864Z,True,2020-09-20T07:17:02.864Z,regular,False,False,,,True,False,False,,,24,0,False,Ryan_Mccauley,6,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 36889, 'primary_group_id': None}]"
96883,How to reuse buffers passed through a Queue,How to reuse buffers passed through a Queue,how-to-reuse-buffers-passed-through-a-queue,1,0,1,,2020-09-20T01:56:44.034Z,2020-09-20T01:56:44.150Z,True,2020-09-20T01:56:44.150Z,regular,False,False,,,True,False,False,,,22,0,False,Axel-Jacobsen,6,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 36784, 'primary_group_id': None}]"
96679,"RuntimeError: one of the variables needed for gradient computation has been modified by an inplace operation: [torch.DoubleTensor [256, 3]],","RuntimeError: one of the variables needed for gradient computation has been modified by an inplace operation: [torch.DoubleTensor [256, 3]],",runtimeerror-one-of-the-variables-needed-for-gradient-computation-has-been-modified-by-an-inplace-operation-torch-doubletensor-256-3,3,1,3,,2020-09-18T01:36:07.448Z,2020-09-19T11:54:23.701Z,True,2020-09-19T11:54:23.701Z,regular,False,False,,,True,False,False,,,28,0,False,granth_jain,6,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 35195, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
94195,Centralized learning-decentralized execution clarification (engineering perspective on PPO algo),Centralized learning-decentralized execution clarification (engineering perspective on PPO algo),centralized-learning-decentralized-execution-clarification-engineering-perspective-on-ppo-algo,14,11,14,,2020-08-26T15:14:50.272Z,2020-09-19T11:15:28.841Z,True,2020-09-19T11:15:28.841Z,regular,False,False,,,True,False,False,,,121,0,False,Kimonili,6,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 35596, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 31180, 'primary_group_id': None}]"
